2024-08-06 13:58:44.314 | ERROR    | 4196:18368 | nxpy.service.service_player:error:82 - quant_clearer [WinError 3] 系统找不到指定的路径。: '/media/yimt/e/temp/futurequant/out'
2024-08-08 13:30:18.230 | DEBUG    | 1400:27972 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:30:18.322 | DEBUG    | 1400:27972 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:30:18.379 | INFO     | 1400:27972 | nxpy.service.service_player:info:75 - quant_clearer deal [8763]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:30:18.442 | ERROR    | 1400:27972 | nxpy.service.service_player:error:82 - quant_clearer dump[8763] failed: error: ['NoneType' object has no attribute 'execute']
2024-08-08 13:31:29.224 | DEBUG    | 1992:9876 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:31:29.302 | DEBUG    | 1992:9876 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:31:29.346 | INFO     | 1992:9876 | nxpy.service.service_player:info:75 - quant_clearer deal [8764]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:31:29.405 | ERROR    | 1992:9876 | nxpy.service.service_player:error:82 - quant_clearer dump[8764] failed: error: ['NoneType' object has no attribute 'execute']
2024-08-08 13:31:47.455 | DEBUG    | 1992:9876 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:31:47.474 | DEBUG    | 1992:9876 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:31:47.528 | INFO     | 1992:9876 | nxpy.service.service_player:info:75 - quant_clearer deal [8765]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:31:47.583 | ERROR    | 1992:9876 | nxpy.service.service_player:error:82 - quant_clearer dump[8765] failed: error: ['NoneType' object has no attribute 'execute']
2024-08-08 13:32:02.406 | DEBUG    | 14544:27168 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:32:02.786 | DEBUG    | 14544:27168 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:32:02.830 | INFO     | 14544:27168 | nxpy.service.service_player:info:75 - quant_clearer deal [8766]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:32:02.889 | ERROR    | 14544:27168 | nxpy.service.service_player:error:82 - quant_clearer dump[8766] failed: error: ['NoneType' object has no attribute 'execute']
2024-08-08 13:42:16.463 | DEBUG    | 13704:13096 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:42:17.065 | DEBUG    | 13704:13096 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:42:17.124 | INFO     | 13704:13096 | nxpy.service.service_player:info:75 - quant_clearer deal [8768]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:42:17.183 | ERROR    | 13704:13096 | nxpy.service.service_player:error:82 - quant_clearer dump[8768] failed: error: [name 'EasyDBExecutor' is not defined]
2024-08-08 13:43:50.027 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:43:50.098 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:43:50.165 | INFO     | 21180:29304 | nxpy.service.service_player:info:75 - quant_clearer deal [8769]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:43:50.224 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.0] = [DELETE FROM quant.t_Future_SimTestInfo WHERE HistoryNo = %s]
2024-08-08 13:43:50.313 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.1] = [DELETE FROM quant.t_Future_SimTestInitPosition WHERE HistoryNo = %s]
2024-08-08 13:43:50.424 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.2] = [DELETE FROM quant.t_Future_SimTestOrder WHERE HistoryNo = %s]
2024-08-08 13:43:50.585 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.3] = [DELETE FROM quant.t_Future_SimTestTrade WHERE HistoryNo = %s]
2024-08-08 13:43:50.650 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.4] = [DELETE FROM quant.t_Future_SimTestPosition WHERE HistoryNo = %s]
2024-08-08 13:43:50.731 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.5] = [DELETE FROM quant.t_Future_SimTestPositionDetail WHERE HistoryNo = %s]
2024-08-08 13:43:50.868 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.6] = [DELETE FROM quant.t_Future_SimTestSubMD WHERE HistoryNo = %s]
2024-08-08 13:43:51.003 | DEBUG    | 21180:29304 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.7] = [DELETE FROM quant.t_Future_SimTestTradingAccount WHERE HistoryNo = %s]
2024-08-08 13:43:51.157 | ERROR    | 21180:29304 | nxpy.service.service_player:error:82 - quant_clearer dump[8769] failed: error: [(mysql.connector.errors.DatabaseError) 2005 (HY000): Unknown MySQL server host '2021@10.189.66.115' (11003)
(Background on this error at: https://sqlalche.me/e/20/4xp6)]
2024-08-08 13:45:30.977 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:45:31.065 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:45:31.110 | INFO     | 12912:27128 | nxpy.service.service_player:info:75 - quant_clearer deal [8770]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:45:31.169 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.0] = [DELETE FROM quant.t_Future_SimTestInfo WHERE HistoryNo = %s]
2024-08-08 13:45:31.210 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.1] = [DELETE FROM quant.t_Future_SimTestInitPosition WHERE HistoryNo = %s]
2024-08-08 13:45:31.232 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.2] = [DELETE FROM quant.t_Future_SimTestOrder WHERE HistoryNo = %s]
2024-08-08 13:45:31.303 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.3] = [DELETE FROM quant.t_Future_SimTestTrade WHERE HistoryNo = %s]
2024-08-08 13:45:31.336 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.4] = [DELETE FROM quant.t_Future_SimTestPosition WHERE HistoryNo = %s]
2024-08-08 13:45:31.358 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.5] = [DELETE FROM quant.t_Future_SimTestPositionDetail WHERE HistoryNo = %s]
2024-08-08 13:45:31.382 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.6] = [DELETE FROM quant.t_Future_SimTestSubMD WHERE HistoryNo = %s]
2024-08-08 13:45:31.416 | DEBUG    | 12912:27128 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.7] = [DELETE FROM quant.t_Future_SimTestTradingAccount WHERE HistoryNo = %s]
2024-08-08 13:45:31.485 | ERROR    | 12912:27128 | nxpy.service.service_player:error:82 - quant_clearer dump[8770] failed: error: [(mysql.connector.errors.DatabaseError) 2005 (HY000): Unknown MySQL server host '2021@10.189.66.115' (11003)
(Background on this error at: https://sqlalche.me/e/20/4xp6)]
2024-08-08 13:47:02.157 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:47:02.548 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:47:02.598 | INFO     | 25252:10144 | nxpy.service.service_player:info:75 - quant_clearer deal [8771]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:47:02.642 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.0] = [DELETE FROM quant.t_Future_SimTestInfo WHERE HistoryNo = %s]
2024-08-08 13:47:02.687 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.1] = [DELETE FROM quant.t_Future_SimTestInitPosition WHERE HistoryNo = %s]
2024-08-08 13:47:02.719 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.2] = [DELETE FROM quant.t_Future_SimTestOrder WHERE HistoryNo = %s]
2024-08-08 13:47:02.746 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.3] = [DELETE FROM quant.t_Future_SimTestTrade WHERE HistoryNo = %s]
2024-08-08 13:47:02.775 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.4] = [DELETE FROM quant.t_Future_SimTestPosition WHERE HistoryNo = %s]
2024-08-08 13:47:02.798 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.5] = [DELETE FROM quant.t_Future_SimTestPositionDetail WHERE HistoryNo = %s]
2024-08-08 13:47:02.822 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.6] = [DELETE FROM quant.t_Future_SimTestSubMD WHERE HistoryNo = %s]
2024-08-08 13:47:02.849 | DEBUG    | 25252:10144 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.7] = [DELETE FROM quant.t_Future_SimTestTradingAccount WHERE HistoryNo = %s]
2024-08-08 13:47:02.917 | ERROR    | 25252:10144 | nxpy.service.service_player:error:82 - quant_clearer dump[8771] failed: error: [(mysql.connector.errors.DatabaseError) 2005 (HY000): Unknown MySQL server host '2021@10.189.66.115' (11003)
(Background on this error at: https://sqlalche.me/e/20/4xp6)]
2024-08-08 13:49:22.700 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:49:22.785 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:49:22.838 | INFO     | 19688:27868 | nxpy.service.service_player:info:75 - quant_clearer deal [8772]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:49:22.896 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.0] = [DELETE FROM quant.t_Future_SimTestInfo WHERE HistoryNo = %s]
2024-08-08 13:49:22.939 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.1] = [DELETE FROM quant.t_Future_SimTestInitPosition WHERE HistoryNo = %s]
2024-08-08 13:49:22.983 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.2] = [DELETE FROM quant.t_Future_SimTestOrder WHERE HistoryNo = %s]
2024-08-08 13:49:23.012 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.3] = [DELETE FROM quant.t_Future_SimTestTrade WHERE HistoryNo = %s]
2024-08-08 13:49:23.063 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.4] = [DELETE FROM quant.t_Future_SimTestPosition WHERE HistoryNo = %s]
2024-08-08 13:49:23.093 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.5] = [DELETE FROM quant.t_Future_SimTestPositionDetail WHERE HistoryNo = %s]
2024-08-08 13:49:23.119 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.6] = [DELETE FROM quant.t_Future_SimTestSubMD WHERE HistoryNo = %s]
2024-08-08 13:49:23.167 | DEBUG    | 19688:27868 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.7] = [DELETE FROM quant.t_Future_SimTestTradingAccount WHERE HistoryNo = %s]
2024-08-08 13:49:23.230 | ERROR    | 19688:27868 | nxpy.service.service_player:error:82 - quant_clearer dump[8772] failed: error: [(mysql.connector.errors.DatabaseError) 2005 (HY000): Unknown MySQL server host '2021@10.189.66.115' (11003)
(Background on this error at: https://sqlalche.me/e/20/4xp6)]
2024-08-08 13:50:25.088 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 13:50:25.162 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.1] = [UPDATE quant.t_Counter SET CurrValue = %s WHERE CounterID = 't_QuantTestHistory']
2024-08-08 13:50:25.209 | INFO     | 13352:6392 | nxpy.service.service_player:info:75 - quant_clearer deal [8773]->[./media/yimt/e/temp/futurequant/out\00030675\20211120225021]
2024-08-08 13:50:25.268 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.0] = [DELETE FROM quant.t_Future_SimTestInfo WHERE HistoryNo = %s]
2024-08-08 13:50:25.316 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.1] = [DELETE FROM quant.t_Future_SimTestInitPosition WHERE HistoryNo = %s]
2024-08-08 13:50:25.350 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.2] = [DELETE FROM quant.t_Future_SimTestOrder WHERE HistoryNo = %s]
2024-08-08 13:50:25.383 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.3] = [DELETE FROM quant.t_Future_SimTestTrade WHERE HistoryNo = %s]
2024-08-08 13:50:25.414 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.4] = [DELETE FROM quant.t_Future_SimTestPosition WHERE HistoryNo = %s]
2024-08-08 13:50:25.446 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.5] = [DELETE FROM quant.t_Future_SimTestPositionDetail WHERE HistoryNo = %s]
2024-08-08 13:50:25.475 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.6] = [DELETE FROM quant.t_Future_SimTestSubMD WHERE HistoryNo = %s]
2024-08-08 13:50:25.512 | DEBUG    | 13352:6392 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.clean_future_simtest_data.7] = [DELETE FROM quant.t_Future_SimTestTradingAccount WHERE HistoryNo = %s]
2024-08-08 13:50:25.579 | ERROR    | 13352:6392 | nxpy.service.service_player:error:82 - quant_clearer dump[8773] failed: error: [(mysql.connector.errors.DatabaseError) 2005 (HY000): Unknown MySQL server host '2021@10.189.66.115' (11003)
(Background on this error at: https://sqlalche.me/e/20/4xp6)]
2024-08-08 14:01:15.229 | DEBUG    | 20640:25520 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_history_no.0] = [SELECT CurrValue FROM quant.t_Counter WHERE CounterID = 't_QuantTestHistory' FOR UPDATE]
2024-08-08 14:01:15.273 | ERROR    | 20640:25520 | nxpy.db.datasource:execute:110 - 1146 (42S02): Table 'quant.t_counter' doesn't exist
2024-08-08 14:01:15.273 | DEBUG    | 20640:25520 | nxpy.db.executor:_execute:834 - sql [quant_data_clear.get_history_no.0] execute error: [1146 (42S02): Table 'quant.t_counter' doesn't exist]
2024-08-08 14:01:15.273 | ERROR    | 20640:25520 | nxpy.service.service_player:error:82 - quant_clearer failed: [code=-1, msg=1146 (42S02): Table 'quant.t_counter' doesn't exist]
